,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
302,0.2,tanh,0.10088303768271996,0.22587408999196634,0.07019986433877527,0.3726742718538816,0.11575337759697901,0.2349123979612718,0.09233945373307154,0.38964255158933575,2,0
303,0.2,tanh,0.07747113952730586,0.11566640132622097,0.08116340904332005,0.2545137598463106,0.10180003191462966,0.11716175233590877,0.09797779914257138,0.2551868459396544,3,0
304,0.2,tanh,0.07796725788697492,0.012665905430492659,0.0426559191368848,0.3962819196271776,0.10088340688321969,0.015437747403713788,0.0996851259903046,0.48413179950509,4,0
305,0.2,tanh,0.13919713265228,0.37958286169360256,0.024681159229685622,0.14307391458101137,0.17164723913346525,0.3872037826811287,0.04165571569574014,0.15034125672211954,5,0
306,0.2,tanh,0.21115689841808238,1.2635354116943336,0.052368428338616366,4.04089018199751e+30,0.3221460806926678,1.267175422990684,0.08507716581740887,3.1804239361731532e+31,6,0
307,0.2,tanh,0.16974719100954574,0.8236170588585504,0.09494827212247209,0.02102907634492734,0.23721455377166106,0.8261534840053154,0.1109663213130694,0.02362380837567237,7,0
308,0.2,tanh,0.13835348913164036,0.14856509028686074,0.05095100210873977,0.05187376857473589,0.20490207679937963,0.14915316041788915,0.05705470878142005,0.0531731734175578,8,0
309,0.2,tanh,0.11173784875864336,0.10587149105279782,0.08240219069269591,0.12556530354705467,0.1812267246875935,0.11485445125147811,0.09942705561277439,0.14007575288134472,9,0
310,0.2,tanh,0.05129746711925417,0.1661321776164835,0.06815126197035674,0.320299707748218,0.058484111182846917,0.1719619006880129,0.08392961490780142,0.3368934207844265,0,1
311,0.2,tanh,0.07818591189391239,0.2319099190610479,0.09211580560427907,0.06511227096649037,0.09416850563683146,0.2540491585965349,0.1133461501645923,0.07654398659263106,1,1
312,0.2,tanh,0.07940984336824501,0.3398435358708838,0.08975294200722427,0.33570981441110276,0.10005382076639997,0.3439648872200039,0.10244282096255768,0.3520350898761499,2,1
313,0.2,tanh,0.05139375027307662,0.05267807371347224,0.07896806126076461,0.2621289231886901,0.06581689767825426,0.06601863997722227,0.0984225291583461,0.26278250467180203,3,1
314,0.2,tanh,0.15281793197531482,0.7682042697274822,0.0426559191368848,0.3962819196271776,0.23093121005278555,0.7705186398490257,0.0996851259903046,0.48413179950509,4,1
315,0.2,tanh,0.04757577304575058,0.07035851358596847,0.03687502063876494,0.16614280640527856,0.06369393185554754,0.09157122468332235,0.055329023766588006,0.1738499208371727,5,1
316,0.2,tanh,0.07895616241811267,0.028386152204697698,0.04993711772962847,0.2751938980305195,0.09872197775757521,0.03366022366102184,0.07344539067961792,0.2767718425751722,6,1
317,0.2,tanh,0.2022514563378849,1.6826524216289471,0.1011184432528449,0.04141260460252742,0.3481270181643881,1.6911435170912452,0.11508128455108885,0.04365144351216007,7,1
318,0.2,tanh,0.1842586647064834,1.5773663936873934,0.0413455731281575,1.8237404944982116,0.2985760845135171,1.5919845261978751,0.04880682231311368,2.2770923200014357,8,1
319,0.2,tanh,0.10334453994884543,0.06335127589276449,0.07592011238651017,0.7079127101620208,0.1663567142088388,0.07461545154775433,0.09042194662719442,0.8296063681107383,9,1
